start,end,type
92726,90622,WORKS_FOR
92727,90134,WORKS_FOR
92728,90431,WORKS_FOR
92729,90714,WORKS_FOR
92730,90555,WORKS_FOR
92731,90138,WORKS_FOR
92732,90748,WORKS_FOR
92733,90530,WORKS_FOR
92734,90476,WORKS_FOR
92735,90199,WORKS_FOR
92736,90541,WORKS_FOR
92737,90492,WORKS_FOR
92738,90650,WORKS_FOR
92739,90126,WORKS_FOR
92740,90330,WORKS_FOR
92741,90242,WORKS_FOR
92742,90589,WORKS_FOR
92743,90423,WORKS_FOR
92744,90093,WORKS_FOR
92745,90427,WORKS_FOR
92746,90747,WORKS_FOR
92747,90519,WORKS_FOR
92748,90631,WORKS_FOR
92749,90341,WORKS_FOR
92750,90723,WORKS_FOR
92751,90712,WORKS_FOR
92752,90701,WORKS_FOR
92753,90094,WORKS_FOR
92754,90345,WORKS_FOR
92755,90213,WORKS_FOR
92756,90619,WORKS_FOR
92757,90122,WORKS_FOR
92758,90241,WORKS_FOR
92759,90671,WORKS_FOR
92760,90155,WORKS_FOR
92761,90647,WORKS_FOR
92762,90690,WORKS_FOR
92763,90421,WORKS_FOR
92764,90715,WORKS_FOR
92765,90706,WORKS_FOR
92766,90450,WORKS_FOR
92767,90737,WORKS_FOR
92768,90313,WORKS_FOR
92769,90366,WORKS_FOR
92770,90483,WORKS_FOR
92771,90633,WORKS_FOR
92772,90115,WORKS_FOR
92773,90246,WORKS_FOR
92774,90596,WORKS_FOR
92775,90692,WORKS_FOR
92776,90591,WORKS_FOR
92777,90325,WORKS_FOR
92778,90610,WORKS_FOR
92779,90338,WORKS_FOR
92780,90468,WORKS_FOR
92781,90210,WORKS_FOR
92782,90586,WORKS_FOR
92783,90466,WORKS_FOR
92784,90134,WORKS_FOR
92785,90579,WORKS_FOR
92786,90168,WORKS_FOR
92787,90433,WORKS_FOR
92788,90161,WORKS_FOR
92789,90637,WORKS_FOR
92790,90071,WORKS_FOR
92791,90625,WORKS_FOR
92792,90643,WORKS_FOR
92793,90400,WORKS_FOR
92794,90269,WORKS_FOR
92795,90240,WORKS_FOR
92796,90454,WORKS_FOR
92797,90451,WORKS_FOR
92798,90679,WORKS_FOR
92799,90582,WORKS_FOR
92800,90697,WORKS_FOR
92801,90417,WORKS_FOR
92802,90550,WORKS_FOR
92803,90477,WORKS_FOR
92804,90210,WORKS_FOR
92805,90658,WORKS_FOR
92806,90397,WORKS_FOR
92807,90641,WORKS_FOR
92808,90265,WORKS_FOR
92809,90109,WORKS_FOR
92810,90447,WORKS_FOR
92811,90705,WORKS_FOR
92812,90105,WORKS_FOR
92813,90368,WORKS_FOR
92814,90129,WORKS_FOR
92815,90595,WORKS_FOR
92816,90484,WORKS_FOR
92817,90577,WORKS_FOR
92818,90262,WORKS_FOR
92819,90725,WORKS_FOR
92820,90686,WORKS_FOR
92821,90405,WORKS_FOR
92822,90461,WORKS_FOR
92823,90706,WORKS_FOR
92824,90451,WORKS_FOR
92825,90211,WORKS_FOR
92826,90585,WORKS_FOR
92827,90500,WORKS_FOR
92828,90227,WORKS_FOR
92829,90180,WORKS_FOR
92830,90409,WORKS_FOR
92831,90428,WORKS_FOR
92832,90278,WORKS_FOR
92833,90519,WORKS_FOR
92834,90424,WORKS_FOR
92835,90326,WORKS_FOR
92836,90302,WORKS_FOR
92837,90310,WORKS_FOR
92838,90618,WORKS_FOR
92839,90155,WORKS_FOR
92840,90536,WORKS_FOR
92841,90405,WORKS_FOR
92842,90396,WORKS_FOR
92843,90169,WORKS_FOR
92844,90139,WORKS_FOR
92845,90388,WORKS_FOR
92846,90337,WORKS_FOR
92847,90630,WORKS_FOR
92848,90401,WORKS_FOR
92849,90677,WORKS_FOR
92850,90360,WORKS_FOR
92851,90256,WORKS_FOR
92852,90130,WORKS_FOR
92853,90641,WORKS_FOR
92854,90122,WORKS_FOR
92855,90084,WORKS_FOR
92856,90642,WORKS_FOR
92857,90177,WORKS_FOR
92858,90294,WORKS_FOR
92859,90386,WORKS_FOR
92860,90636,WORKS_FOR
92861,90722,WORKS_FOR
92862,90210,WORKS_FOR
92863,90385,WORKS_FOR
92864,90112,WORKS_FOR
92865,90728,WORKS_FOR
92866,90356,WORKS_FOR
92867,90488,WORKS_FOR
92868,90270,WORKS_FOR
92869,90644,WORKS_FOR
92870,90703,WORKS_FOR
92871,90372,WORKS_FOR
92872,90397,WORKS_FOR
92873,90428,WORKS_FOR
92874,90750,WORKS_FOR
92875,90101,WORKS_FOR
92876,90405,WORKS_FOR
92877,90078,WORKS_FOR
92878,90682,WORKS_FOR
92879,90433,WORKS_FOR
92880,90431,WORKS_FOR
92881,90169,WORKS_FOR
92882,90574,WORKS_FOR
92883,90694,WORKS_FOR
92884,90407,WORKS_FOR
92885,90582,WORKS_FOR
92886,90224,WORKS_FOR
92887,90602,WORKS_FOR
92888,90729,WORKS_FOR
92889,90134,WORKS_FOR
92890,90569,WORKS_FOR
92891,90325,WORKS_FOR
92892,90354,WORKS_FOR
92893,90268,WORKS_FOR
92894,90766,WORKS_FOR
92895,90086,WORKS_FOR
92896,90220,WORKS_FOR
92897,90749,WORKS_FOR
92898,90606,WORKS_FOR
92899,90337,WORKS_FOR
92900,90529,WORKS_FOR
92901,90442,WORKS_FOR
92902,90183,WORKS_FOR
92903,90289,WORKS_FOR
92904,90607,WORKS_FOR
92905,90270,WORKS_FOR
92906,90642,WORKS_FOR
92907,90510,WORKS_FOR
92908,90625,WORKS_FOR
92909,90200,WORKS_FOR
92910,90658,WORKS_FOR
92911,90561,WORKS_FOR
92912,90698,WORKS_FOR
92913,90191,WORKS_FOR
92914,90328,WORKS_FOR
92915,90218,WORKS_FOR
92916,90536,WORKS_FOR
92917,90274,WORKS_FOR
92918,90567,WORKS_FOR
92919,90486,WORKS_FOR
92920,90673,WORKS_FOR
92921,90359,WORKS_FOR
92922,90611,WORKS_FOR
92923,90614,WORKS_FOR
92924,90123,WORKS_FOR
92925,90075,WORKS_FOR
92926,90730,WORKS_FOR
92927,90661,WORKS_FOR
92928,90546,WORKS_FOR
92929,90451,WORKS_FOR
92930,90645,WORKS_FOR
92931,90494,WORKS_FOR
92932,90594,WORKS_FOR
92933,90122,WORKS_FOR
92934,90126,WORKS_FOR
92935,90491,WORKS_FOR
92936,90255,WORKS_FOR
92937,90497,WORKS_FOR
92938,90094,WORKS_FOR
92939,90266,WORKS_FOR
92940,90358,WORKS_FOR
92941,90188,WORKS_FOR
92942,90682,WORKS_FOR
92943,90342,WORKS_FOR
92944,90475,WORKS_FOR
92945,90232,WORKS_FOR
92946,90613,WORKS_FOR
92947,90076,WORKS_FOR
92948,90734,WORKS_FOR
92949,90594,WORKS_FOR
92950,90627,WORKS_FOR
92951,90593,WORKS_FOR
92952,90576,WORKS_FOR
92953,90245,WORKS_FOR
92954,90517,WORKS_FOR
92955,90138,WORKS_FOR
92956,90591,WORKS_FOR
92957,90577,WORKS_FOR
92958,90436,WORKS_FOR
92959,90350,WORKS_FOR
92960,90654,WORKS_FOR
92961,90541,WORKS_FOR
92962,90261,WORKS_FOR
92963,90689,WORKS_FOR
92964,90161,WORKS_FOR
92965,90528,WORKS_FOR
92966,90691,WORKS_FOR
92967,90561,WORKS_FOR
92968,90096,WORKS_FOR
92969,90680,WORKS_FOR
92970,90648,WORKS_FOR
92971,90404,WORKS_FOR
92972,90623,WORKS_FOR
92973,90465,WORKS_FOR
92974,90593,WORKS_FOR
92975,90271,WORKS_FOR
92976,90667,WORKS_FOR
92977,90470,WORKS_FOR
92978,90168,WORKS_FOR
92979,90301,WORKS_FOR
92980,90564,WORKS_FOR
92981,90142,WORKS_FOR
92982,90612,WORKS_FOR
92983,90282,WORKS_FOR
92984,90285,WORKS_FOR
92985,90264,WORKS_FOR
92986,90618,WORKS_FOR
92987,90474,WORKS_FOR
92988,90669,WORKS_FOR
92989,90569,WORKS_FOR
92990,90648,WORKS_FOR
92991,90576,WORKS_FOR
92992,90520,WORKS_FOR
92993,90594,WORKS_FOR
92994,90666,WORKS_FOR
92995,90361,WORKS_FOR
92996,90741,WORKS_FOR
92997,90743,WORKS_FOR
92998,90604,WORKS_FOR
92999,90639,WORKS_FOR
93000,90650,WORKS_FOR
93001,90109,WORKS_FOR
93002,90218,WORKS_FOR
93003,90339,WORKS_FOR
93004,90671,WORKS_FOR
93005,90479,WORKS_FOR
93006,90096,WORKS_FOR
93007,90251,WORKS_FOR
93008,90568,WORKS_FOR
93009,90755,WORKS_FOR
93010,90422,WORKS_FOR
93011,90518,WORKS_FOR
93012,90303,WORKS_FOR
93013,90472,WORKS_FOR
93014,90528,WORKS_FOR
93015,90701,WORKS_FOR
93016,90553,WORKS_FOR
93017,90369,WORKS_FOR
93018,90151,WORKS_FOR
93019,90438,WORKS_FOR
93020,90395,WORKS_FOR
93021,90396,WORKS_FOR
93022,90628,WORKS_FOR
93023,90575,WORKS_FOR
93024,90333,WORKS_FOR
93025,90432,WORKS_FOR
93026,90324,WORKS_FOR
93027,90572,WORKS_FOR
93028,90259,WORKS_FOR
93029,90301,WORKS_FOR
93030,90473,WORKS_FOR
93031,90198,WORKS_FOR
93032,90553,WORKS_FOR
93033,90567,WORKS_FOR
93034,90121,WORKS_FOR
93035,90225,WORKS_FOR
93036,90288,WORKS_FOR
93037,90356,WORKS_FOR
93038,90504,WORKS_FOR
93039,90097,WORKS_FOR
93040,90078,WORKS_FOR
93041,90450,WORKS_FOR
93042,90542,WORKS_FOR
93043,90251,WORKS_FOR
93044,90389,WORKS_FOR
93045,90524,WORKS_FOR
93046,90298,WORKS_FOR
93047,90245,WORKS_FOR
93048,90620,WORKS_FOR
93049,90143,WORKS_FOR
93050,90196,WORKS_FOR
93051,90537,WORKS_FOR
93052,90764,WORKS_FOR
93053,90528,WORKS_FOR
93054,90196,WORKS_FOR
93055,90223,WORKS_FOR
93056,90646,WORKS_FOR
93057,90381,WORKS_FOR
93058,90261,WORKS_FOR
93059,90298,WORKS_FOR
93060,90127,WORKS_FOR
93061,90682,WORKS_FOR
93062,90609,WORKS_FOR
93063,90106,WORKS_FOR
93064,90195,WORKS_FOR
93065,90445,WORKS_FOR
93066,90542,WORKS_FOR
93067,90593,WORKS_FOR
93068,90115,WORKS_FOR
93069,90386,WORKS_FOR
93070,90657,WORKS_FOR
93071,90497,WORKS_FOR
93072,90480,WORKS_FOR
93073,90731,WORKS_FOR
93074,90113,WORKS_FOR
93075,90571,WORKS_FOR
93076,90614,WORKS_FOR
93077,90594,WORKS_FOR
93078,90744,WORKS_FOR
93079,90082,WORKS_FOR
93080,90139,WORKS_FOR
93081,90472,WORKS_FOR
93082,90553,WORKS_FOR
93083,90743,WORKS_FOR
93084,90182,WORKS_FOR
93085,90589,WORKS_FOR
93086,90173,WORKS_FOR
93087,90409,WORKS_FOR
93088,90118,WORKS_FOR
93089,90588,WORKS_FOR
93090,90656,WORKS_FOR
93091,90366,WORKS_FOR
93092,90516,WORKS_FOR
93093,90366,WORKS_FOR
93094,90626,WORKS_FOR
93095,90521,WORKS_FOR
93096,90135,WORKS_FOR
93097,90503,WORKS_FOR
93098,90277,WORKS_FOR
93099,90623,WORKS_FOR
93100,90417,WORKS_FOR
93101,90692,WORKS_FOR
93102,90344,WORKS_FOR
93103,90458,WORKS_FOR
93104,90134,WORKS_FOR
93105,90763,WORKS_FOR
93106,90250,WORKS_FOR
93107,90290,WORKS_FOR
93108,90722,WORKS_FOR
93109,90614,WORKS_FOR
93110,90109,WORKS_FOR
93111,90762,WORKS_FOR
93112,90514,WORKS_FOR
93113,90469,WORKS_FOR
93114,90761,WORKS_FOR
93115,90249,WORKS_FOR
93116,90758,WORKS_FOR
93117,90148,WORKS_FOR
93118,90701,WORKS_FOR
93119,90080,WORKS_FOR
93120,90328,WORKS_FOR
93121,90639,WORKS_FOR
93122,90479,WORKS_FOR
93123,90073,WORKS_FOR
93124,90525,WORKS_FOR
93125,90698,WORKS_FOR
93126,90074,WORKS_FOR
93127,90300,WORKS_FOR
93128,90351,WORKS_FOR
93129,90593,WORKS_FOR
93130,90589,WORKS_FOR
93131,90374,WORKS_FOR
93132,90423,WORKS_FOR
93133,90373,WORKS_FOR
93134,90742,WORKS_FOR
93135,90085,WORKS_FOR
93136,90644,WORKS_FOR
93137,90508,WORKS_FOR
93138,90384,WORKS_FOR
93139,90765,WORKS_FOR
93140,90111,WORKS_FOR
93141,90465,WORKS_FOR
93142,90435,WORKS_FOR
93143,90668,WORKS_FOR
93144,90207,WORKS_FOR
93145,90676,WORKS_FOR
93146,90202,WORKS_FOR
93147,90412,WORKS_FOR
93148,90090,WORKS_FOR
93149,90713,WORKS_FOR
93150,90602,WORKS_FOR
93151,90418,WORKS_FOR
93152,90083,WORKS_FOR
93153,90523,WORKS_FOR
93154,90600,WORKS_FOR
93155,90735,WORKS_FOR
93156,90337,WORKS_FOR
93157,90480,WORKS_FOR
93158,90125,WORKS_FOR
93159,90227,WORKS_FOR
93160,90407,WORKS_FOR
93161,90739,WORKS_FOR
93162,90162,WORKS_FOR
93163,90444,WORKS_FOR
93164,90374,WORKS_FOR
93165,90280,WORKS_FOR
93166,90553,WORKS_FOR
93167,90556,WORKS_FOR
93168,90099,WORKS_FOR
93169,90138,WORKS_FOR
93170,90163,WORKS_FOR
93171,90358,WORKS_FOR
93172,90528,WORKS_FOR
93173,90282,WORKS_FOR
93174,90532,WORKS_FOR
93175,90606,WORKS_FOR
93176,90198,WORKS_FOR
93177,90070,WORKS_FOR
93178,90717,WORKS_FOR
93179,90493,WORKS_FOR
93180,90333,WORKS_FOR
93181,90177,WORKS_FOR
93182,90667,WORKS_FOR
93183,90378,WORKS_FOR
93184,90481,WORKS_FOR
93185,90418,WORKS_FOR
93186,90148,WORKS_FOR
93187,90544,WORKS_FOR
93188,90158,WORKS_FOR
93189,90679,WORKS_FOR
93190,90456,WORKS_FOR
93191,90204,WORKS_FOR
93192,90694,WORKS_FOR
93193,90495,WORKS_FOR
93194,90230,WORKS_FOR
93195,90418,WORKS_FOR
93196,90735,WORKS_FOR
93197,90647,WORKS_FOR
93198,90719,WORKS_FOR
93199,90530,WORKS_FOR
93200,90111,WORKS_FOR
93201,90198,WORKS_FOR
93202,90756,WORKS_FOR
93203,90559,WORKS_FOR
93204,90584,WORKS_FOR
93205,90740,WORKS_FOR
93206,90365,WORKS_FOR
93207,90636,WORKS_FOR
93208,90098,WORKS_FOR
93209,90706,WORKS_FOR
93210,90185,WORKS_FOR
93211,90410,WORKS_FOR
93212,90419,WORKS_FOR
93213,90241,WORKS_FOR
93214,90691,WORKS_FOR
93215,90447,WORKS_FOR
93216,90467,WORKS_FOR
93217,90466,WORKS_FOR
93218,90239,WORKS_FOR
93219,90624,WORKS_FOR
93220,90630,WORKS_FOR
93221,90763,WORKS_FOR
93222,90088,WORKS_FOR
93223,90186,WORKS_FOR
93224,90539,WORKS_FOR
93225,90132,WORKS_FOR
93226,90299,WORKS_FOR
93227,90110,WORKS_FOR
93228,90604,WORKS_FOR
93229,90098,WORKS_FOR
93230,90472,WORKS_FOR
93231,90072,WORKS_FOR
93232,90747,WORKS_FOR
93233,90617,WORKS_FOR
93234,90412,WORKS_FOR
93235,90106,WORKS_FOR
93236,90755,WORKS_FOR
93237,90146,WORKS_FOR
93238,90676,WORKS_FOR
93239,90095,WORKS_FOR
93240,90522,WORKS_FOR
93241,90422,WORKS_FOR
93242,90452,WORKS_FOR
93243,90689,WORKS_FOR
93244,90701,WORKS_FOR
93245,90375,WORKS_FOR
93246,90191,WORKS_FOR
93247,90377,WORKS_FOR
93248,90389,WORKS_FOR
93249,90089,WORKS_FOR
93250,90770,WORKS_FOR
93251,90594,WORKS_FOR
93252,90469,WORKS_FOR
93253,90692,WORKS_FOR
93254,90661,WORKS_FOR
93255,90083,WORKS_FOR
93256,90464,WORKS_FOR
93257,90711,WORKS_FOR
93258,90552,WORKS_FOR
93259,90368,WORKS_FOR
93260,90610,WORKS_FOR
93261,90408,WORKS_FOR
93262,90407,WORKS_FOR
93263,90239,WORKS_FOR
93264,90615,WORKS_FOR
93265,90085,WORKS_FOR
93266,90100,WORKS_FOR
93267,90305,WORKS_FOR
93268,90494,WORKS_FOR
93269,90474,WORKS_FOR
93270,90201,WORKS_FOR
93271,90523,WORKS_FOR
93272,90183,WORKS_FOR
93273,90555,WORKS_FOR
93274,90498,WORKS_FOR
93275,90767,WORKS_FOR
93276,90307,WORKS_FOR
93277,90609,WORKS_FOR
93278,90289,WORKS_FOR
93279,90577,WORKS_FOR
93280,90513,WORKS_FOR
93281,90481,WORKS_FOR
93282,90534,WORKS_FOR
93283,90394,WORKS_FOR
93284,90555,WORKS_FOR
93285,90371,WORKS_FOR
93286,90582,WORKS_FOR
93287,90178,WORKS_FOR
93288,90623,WORKS_FOR
93289,90437,WORKS_FOR
93290,90288,WORKS_FOR
93291,90096,WORKS_FOR
93292,90372,WORKS_FOR
93293,90423,WORKS_FOR
93294,90274,WORKS_FOR
93295,90471,WORKS_FOR
93296,90728,WORKS_FOR
93297,90289,WORKS_FOR
93298,90734,WORKS_FOR
93299,90500,WORKS_FOR
93300,90150,WORKS_FOR
93301,90533,WORKS_FOR
93302,90762,WORKS_FOR
93303,90516,WORKS_FOR
93304,90278,WORKS_FOR
93305,90078,WORKS_FOR
93306,90271,WORKS_FOR
93307,90621,WORKS_FOR
93308,90323,WORKS_FOR
93309,90449,WORKS_FOR
93310,90441,WORKS_FOR
93311,90547,WORKS_FOR
93312,90281,WORKS_FOR
93313,90353,WORKS_FOR
93314,90166,WORKS_FOR
93315,90333,WORKS_FOR
93316,90234,WORKS_FOR
93317,90445,WORKS_FOR
93318,90165,WORKS_FOR
93319,90362,WORKS_FOR
93320,90463,WORKS_FOR
93321,90348,WORKS_FOR
93322,90174,WORKS_FOR
93323,90369,WORKS_FOR
93324,90519,WORKS_FOR
93325,90300,WORKS_FOR
93326,90090,WORKS_FOR
93327,90383,WORKS_FOR
93328,90587,WORKS_FOR
93329,90233,WORKS_FOR
93330,90721,WORKS_FOR
93331,90244,WORKS_FOR
93332,90363,WORKS_FOR
93333,90164,WORKS_FOR
93334,90571,WORKS_FOR
93335,90077,WORKS_FOR
93336,90190,WORKS_FOR
93337,90456,WORKS_FOR
93338,90339,WORKS_FOR
93339,90214,WORKS_FOR
93340,90374,WORKS_FOR
93341,90487,WORKS_FOR
93342,90247,WORKS_FOR
93343,90747,WORKS_FOR
93344,90099,WORKS_FOR
93345,90509,WORKS_FOR
93346,90636,WORKS_FOR
93347,90425,WORKS_FOR
93348,90678,WORKS_FOR
93349,90671,WORKS_FOR
93350,90697,WORKS_FOR
93351,90106,WORKS_FOR
93352,90158,WORKS_FOR
93353,90443,WORKS_FOR
93354,90228,WORKS_FOR
93355,90101,WORKS_FOR
93356,90249,WORKS_FOR
93357,90142,WORKS_FOR
93358,90759,WORKS_FOR
93359,90104,WORKS_FOR
93360,90275,WORKS_FOR
93361,90348,WORKS_FOR
93362,90172,WORKS_FOR
93363,90259,WORKS_FOR
93364,90224,WORKS_FOR
93365,90671,WORKS_FOR
93366,90291,WORKS_FOR
93367,90483,WORKS_FOR
93368,90721,WORKS_FOR
93369,90361,WORKS_FOR
93370,90417,WORKS_FOR
93371,90100,WORKS_FOR
93372,90732,WORKS_FOR
93373,90546,WORKS_FOR
93374,90373,WORKS_FOR
93375,90349,WORKS_FOR
93376,90666,WORKS_FOR
93377,90365,WORKS_FOR
93378,90517,WORKS_FOR
93379,90089,WORKS_FOR
93380,90650,WORKS_FOR
93381,90216,WORKS_FOR
93382,90401,WORKS_FOR
93383,90610,WORKS_FOR
93384,90200,WORKS_FOR
93385,90526,WORKS_FOR
93386,90340,WORKS_FOR
93387,90113,WORKS_FOR
93388,90764,WORKS_FOR
93389,90603,WORKS_FOR
93390,90305,WORKS_FOR
93391,90487,WORKS_FOR
93392,90191,WORKS_FOR
93393,90081,WORKS_FOR
93394,90078,WORKS_FOR
93395,90146,WORKS_FOR
93396,90503,WORKS_FOR
93397,90707,WORKS_FOR
93398,90256,WORKS_FOR
93399,90757,WORKS_FOR
93400,90101,WORKS_FOR
93401,90086,WORKS_FOR
93402,90194,WORKS_FOR
93403,90763,WORKS_FOR
93404,90685,WORKS_FOR
93405,90633,WORKS_FOR
93406,90540,WORKS_FOR
93407,90341,WORKS_FOR
93408,90571,WORKS_FOR
93409,90511,WORKS_FOR
93410,90077,WORKS_FOR
93411,90074,WORKS_FOR
93412,90537,WORKS_FOR
93413,90670,WORKS_FOR
93414,90291,WORKS_FOR
93415,90159,WORKS_FOR
93416,90672,WORKS_FOR
93417,90337,WORKS_FOR
93418,90545,WORKS_FOR
93419,90335,WORKS_FOR
93420,90125,WORKS_FOR
93421,90110,WORKS_FOR
93422,90560,WORKS_FOR
93423,90682,WORKS_FOR
93424,90591,WORKS_FOR
93425,90128,WORKS_FOR
93426,90112,WORKS_FOR
93427,90244,WORKS_FOR
93428,90751,WORKS_FOR
93429,90217,WORKS_FOR
93430,90666,WORKS_FOR
93431,90496,WORKS_FOR
93432,90339,WORKS_FOR
93433,90522,WORKS_FOR
93434,90429,WORKS_FOR
93435,90533,WORKS_FOR
93436,90533,WORKS_FOR
93437,90354,WORKS_FOR
93438,90768,WORKS_FOR
93439,90465,WORKS_FOR
93440,90306,WORKS_FOR
93441,90154,WORKS_FOR
93442,90406,WORKS_FOR
93443,90468,WORKS_FOR
93444,90700,WORKS_FOR
93445,90270,WORKS_FOR
93446,90571,WORKS_FOR
93447,90122,WORKS_FOR
93448,90490,WORKS_FOR
93449,90677,WORKS_FOR
93450,90361,WORKS_FOR
93451,90334,WORKS_FOR
93452,90374,WORKS_FOR
93453,90250,WORKS_FOR
93454,90302,WORKS_FOR
93455,90709,WORKS_FOR
93456,90376,WORKS_FOR
93457,90665,WORKS_FOR
93458,90451,WORKS_FOR
93459,90660,WORKS_FOR
93460,90509,WORKS_FOR
93461,90598,WORKS_FOR
93462,90081,WORKS_FOR
93463,90684,WORKS_FOR
93464,90375,WORKS_FOR
93465,90438,WORKS_FOR
93466,90466,WORKS_FOR
93467,90363,WORKS_FOR
93468,90338,WORKS_FOR
93469,90520,WORKS_FOR
93470,90729,WORKS_FOR
93471,90157,WORKS_FOR
93472,90146,WORKS_FOR
93473,90769,WORKS_FOR
93474,90522,WORKS_FOR
93475,90187,WORKS_FOR
93476,90185,WORKS_FOR
93477,90519,WORKS_FOR
93478,90176,WORKS_FOR
93479,90403,WORKS_FOR
93480,90227,WORKS_FOR
93481,90095,WORKS_FOR
93482,90093,WORKS_FOR
93483,90170,WORKS_FOR
93484,90416,WORKS_FOR
93485,90512,WORKS_FOR
93486,90487,WORKS_FOR
93487,90303,WORKS_FOR
93488,90657,WORKS_FOR
93489,90569,WORKS_FOR
93490,90666,WORKS_FOR
93491,90312,WORKS_FOR
93492,90678,WORKS_FOR
93493,90530,WORKS_FOR
93494,90491,WORKS_FOR
93495,90378,WORKS_FOR
93496,90242,WORKS_FOR
93497,90689,WORKS_FOR
93498,90656,WORKS_FOR
93499,90616,WORKS_FOR
93500,90074,WORKS_FOR
93501,90272,WORKS_FOR
93502,90206,WORKS_FOR
93503,90309,WORKS_FOR
93504,90448,WORKS_FOR
93505,90099,WORKS_FOR
93506,90585,WORKS_FOR
93507,90108,WORKS_FOR
93508,90578,WORKS_FOR
93509,90104,WORKS_FOR
93510,90688,WORKS_FOR
93511,90129,WORKS_FOR
93512,90346,WORKS_FOR
93513,90306,WORKS_FOR
93514,90579,WORKS_FOR
93515,90551,WORKS_FOR
93516,90451,WORKS_FOR
93517,90692,WORKS_FOR
93518,90551,WORKS_FOR
93519,90186,WORKS_FOR
93520,90237,WORKS_FOR
93521,90099,WORKS_FOR
93522,90684,WORKS_FOR
93523,90148,WORKS_FOR
93524,90354,WORKS_FOR
93525,90110,WORKS_FOR
93526,90371,WORKS_FOR
93527,90241,WORKS_FOR
93528,90624,WORKS_FOR
93529,90684,WORKS_FOR
93530,90142,WORKS_FOR
93531,90387,WORKS_FOR
93532,90759,WORKS_FOR
93533,90520,WORKS_FOR
93534,90413,WORKS_FOR
93535,90675,WORKS_FOR
93536,90242,WORKS_FOR
93537,90272,WORKS_FOR
93538,90604,WORKS_FOR
93539,90166,WORKS_FOR
93540,90614,WORKS_FOR
93541,90379,WORKS_FOR
93542,90723,WORKS_FOR
93543,90461,WORKS_FOR
93544,90187,WORKS_FOR
93545,90475,WORKS_FOR
93546,90330,WORKS_FOR
93547,90673,WORKS_FOR
93548,90680,WORKS_FOR
93549,90434,WORKS_FOR
93550,90621,WORKS_FOR
93551,90622,WORKS_FOR
93552,90110,WORKS_FOR
93553,90762,WORKS_FOR
93554,90155,WORKS_FOR
93555,90727,WORKS_FOR
93556,90250,WORKS_FOR
93557,90243,WORKS_FOR
93558,90563,WORKS_FOR
93559,90712,WORKS_FOR
93560,90656,WORKS_FOR
93561,90760,WORKS_FOR
93562,90567,WORKS_FOR
93563,90497,WORKS_FOR
93564,90533,WORKS_FOR
93565,90677,WORKS_FOR
93566,90681,WORKS_FOR
93567,90279,WORKS_FOR
93568,90752,WORKS_FOR
93569,90695,WORKS_FOR
93570,90267,WORKS_FOR
93571,90254,WORKS_FOR
93572,90660,WORKS_FOR
93573,90597,WORKS_FOR
93574,90145,WORKS_FOR
93575,90580,WORKS_FOR
93576,90712,WORKS_FOR
93577,90676,WORKS_FOR
93578,90468,WORKS_FOR
93579,90661,WORKS_FOR
93580,90116,WORKS_FOR
93581,90327,WORKS_FOR
93582,90118,WORKS_FOR
93583,90711,WORKS_FOR
93584,90162,WORKS_FOR
93585,90118,WORKS_FOR
93586,90576,WORKS_FOR
93587,90161,WORKS_FOR
93588,90761,WORKS_FOR
93589,90230,WORKS_FOR
93590,90339,WORKS_FOR
93591,90374,WORKS_FOR
93592,90615,WORKS_FOR
93593,90594,WORKS_FOR
93594,90511,WORKS_FOR
93595,90437,WORKS_FOR
93596,90379,WORKS_FOR
93597,90420,WORKS_FOR
93598,90559,WORKS_FOR
93599,90580,WORKS_FOR
93600,90363,WORKS_FOR
93601,90512,WORKS_FOR
93602,90611,WORKS_FOR
93603,90242,WORKS_FOR
93604,90462,WORKS_FOR
93605,90743,WORKS_FOR
93606,90662,WORKS_FOR
93607,90716,WORKS_FOR
93608,90523,WORKS_FOR
93609,90322,WORKS_FOR
93610,90285,WORKS_FOR
93611,90517,WORKS_FOR
93612,90761,WORKS_FOR
93613,90601,WORKS_FOR
93614,90697,WORKS_FOR
93615,90317,WORKS_FOR
93616,90716,WORKS_FOR
93617,90494,WORKS_FOR
93618,90076,WORKS_FOR
93619,90344,WORKS_FOR
93620,90158,WORKS_FOR
93621,90737,WORKS_FOR
93622,90662,WORKS_FOR
93623,90661,WORKS_FOR
93624,90224,WORKS_FOR
93625,90708,WORKS_FOR
93626,90469,WORKS_FOR
93627,90604,WORKS_FOR
93628,90147,WORKS_FOR
93629,90235,WORKS_FOR
93630,90401,WORKS_FOR
93631,90340,WORKS_FOR
93632,90577,WORKS_FOR
93633,90635,WORKS_FOR
93634,90183,WORKS_FOR
93635,90328,WORKS_FOR
93636,90744,WORKS_FOR
93637,90482,WORKS_FOR
93638,90341,WORKS_FOR
93639,90669,WORKS_FOR
93640,90554,WORKS_FOR
93641,90478,WORKS_FOR
93642,90717,WORKS_FOR
93643,90154,WORKS_FOR
93644,90616,WORKS_FOR
93645,90629,WORKS_FOR
93646,90246,WORKS_FOR
93647,90083,WORKS_FOR
93648,90287,WORKS_FOR
93649,90766,WORKS_FOR
93650,90742,WORKS_FOR
93651,90585,WORKS_FOR
93652,90509,WORKS_FOR
93653,90665,WORKS_FOR
93654,90573,WORKS_FOR
93655,90292,WORKS_FOR
93656,90352,WORKS_FOR
93657,90378,WORKS_FOR
